path,pic_width,pic_height,top,left,width,height,zero,one,many
Data/CLS-LOC/train/n04259630/n04259630_16526.JPEG_RESAMPLED_c11fefed6bbe49fd.png,350,350,108.8,120,110,134.4,0,1,0
Data/CLS-LOC/train/n04259630/n04259630_4688.JPEG_RESAMPLED_9191746dc9a5f1bb.png,350,350,114.9,125,101,121.19999999999999,0,1,0
Data/CLS-LOC/train/n04259630/n04259630_7534.JPEG_RESAMPLED_50b12c4759cfedc4.png,350,350,106.5,118,115,138.0,0,1,0
Data/CLS-LOC/train/n04264628/n04264628_23936.JPEG_RESAMPLED_5b73227b941ed4ac.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04264628/n04264628_6671.JPEG_RESAMPLED_223ec525cfb4e760.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04265275/n04265275_8700.JPEG_RESAMPLED_5b2491e22b58201c.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04266014/n04266014_23785.JPEG_RESAMPLED_133d23641b6af88b.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04270147/n04270147_3592.JPEG_RESAMPLED_1c94e3f77e36f47a.png,350,350,119.9,129,91,109.2,0,1,0
Data/CLS-LOC/train/n04270147/n04270147_5173.JPEG_RESAMPLED_9327892308ab5d62.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04270147/n04270147_5173.JPEG_RESAMPLED_cf7716be4d0c7cca.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04270147/n04270147_5214.JPEG_RESAMPLED_308fa629896de423.png,350,350,123.0,134,84,108.0,0,1,0
Data/CLS-LOC/train/n04270147/n04270147_5214.JPEG_RESAMPLED_9e2f19d0275453db.png,350,350,118.1,125,102,118.8,0,1,0
Data/CLS-LOC/train/n04285008/n04285008_1949.JPEG_RESAMPLED_82efc6b315f500dc.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04296562/n04296562_51654.JPEG_RESAMPLED_6a1584bf644b328c.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04296562/n04296562_54060.JPEG_RESAMPLED_60ec649f677bb8f1.png,350,350,16.8,313,42,50.4,0,1,0
Data/CLS-LOC/train/n04296562/n04296562_62284.JPEG_RESAMPLED_7b30c96764c0dc92.png,250,250,-12.8,48,48,57.599999999999994,0,1,0
Data/CLS-LOC/train/n04296562/n04296562_85081.JPEG_RESAMPLED_f7ba0f5b9efe64fc.png,250,250,83.7,21,55,63.599999999999994,0,1,0
Data/CLS-LOC/train/n04311174/n04311174_1210.JPEG_RESAMPLED_cb83c9920a3aa99c.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04311174/n04311174_1210.JPEG_RESAMPLED_dd73958e44ab2e51.png,350,350,121.9,132,87,109.2,0,1,0
Data/CLS-LOC/train/n04311174/n04311174_1210.JPEG_RESAMPLED_e8a526af01ea64a.png,350,350,113.5,121,107,126.0,0,1,0
Data/CLS-LOC/train/n04325704/n04325704_17417.JPEG_RESAMPLED_4dd458086e4ebb33.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04326547/n04326547_4197.JPEG_RESAMPLED_43a46caaac2b8ea8.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04328186/n04328186_46457.JPEG_RESAMPLED_ec736387d9bb43c2.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04332243/n04332243_17506.JPEG_RESAMPLED_414287ef96c839ff.png,350,350,111.3,122,107,128.4,0,1,0
Data/CLS-LOC/train/n04332243/n04332243_32836.JPEG_RESAMPLED_444ff2a424deac65.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04335435/n04335435_13691.JPEG_RESAMPLED_21ba7f0931916a3.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04335435/n04335435_13691.JPEG_RESAMPLED_a2e2ef6436aff647.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04335435/n04335435_13691.JPEG_RESAMPLED_b1ed4ac15d367543.png,350,350,111.1,125,106,130.79999999999998,0,1,0
Data/CLS-LOC/train/n04336792/n04336792_8608.JPEG_RESAMPLED_30f42c51b1294b08.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04336792/n04336792_8608.JPEG_RESAMPLED_47130ff157fdf157.png,350,350,115.0,125,100,120.0,0,1,0
Data/CLS-LOC/train/n04346328/n04346328_25469.JPEG_RESAMPLED_882d64017e64d854.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04347754/n04347754_38991.JPEG_RESAMPLED_a8db5a6bdf04ac3e.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04350905/n04350905_23214.JPEG_RESAMPLED_b9b425d28f7cb24.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04350905/n04350905_6176.JPEG_RESAMPLED_d75bd3218a5f6ca3.png,350,350,123.3,135,83,104.39999999999999,0,1,0
Data/CLS-LOC/train/n04355933/n04355933_1572.JPEG_RESAMPLED_376c22f085136188.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04355933/n04355933_1572.JPEG_RESAMPLED_de24ff21d9f9c70.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04356056/n04356056_523.JPEG_RESAMPLED_2b575b48204a40b1.png,350,350,113.5,122,106,126.0,0,1,0
Data/CLS-LOC/train/n04357314/n04357314_13568.JPEG_RESAMPLED_ca02af1844e16d4d.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04357314/n04357314_15154.JPEG_RESAMPLED_3f55dc367652d414.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04366367/n04366367_3707.JPEG_RESAMPLED_605c8abd9a090420.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04367480/n04367480_3845.JPEG_RESAMPLED_92f6f9de4f41a963.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04370456/n04370456_2028.JPEG_RESAMPLED_655c9d1c363ba94e.png,350,350,112.8,124,102,122.39999999999999,0,1,0
Data/CLS-LOC/train/n04371430/n04371430_14216.JPEG_RESAMPLED_b1466d44a942e80e.png,350,350,128.6,141,76,100.8,0,1,0
Data/CLS-LOC/train/n04371430/n04371430_14216.JPEG_RESAMPLED_f179eccd76f3f8d7.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04371430/n04371430_16830.JPEG_RESAMPLED_375327e67ffcddac.png,250,250,155.0,8,41,48.0,0,1,0
Data/CLS-LOC/train/n04372370/n04372370_25626.JPEG_RESAMPLED_c1aab16d7dc17d43.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04376876/n04376876_10466.JPEG_RESAMPLED_58bb8fd3cd284d18.png,350,350,175.6,224,134,160.79999999999998,0,1,0
Data/CLS-LOC/train/n04376876/n04376876_10466.JPEG_RESAMPLED_80b9f61170060718.png,350,350,119.7,129,93,111.6,0,1,0
Data/CLS-LOC/train/n04380533/n04380533_5464.JPEG_RESAMPLED_138333632054a3d3.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04389033/n04389033_23085.JPEG_RESAMPLED_e664b016b0b5e9da.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04389033/n04389033_66463.JPEG_RESAMPLED_dd030c9f8ab89a8b.png,250,250,169.7,204,25,27.599999999999998,0,1,0
Data/CLS-LOC/train/n04392985/n04392985_3200.JPEG_RESAMPLED_6c1907491d506355.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04392985/n04392985_920.JPEG_RESAMPLED_ed383d2c59f5d6e2.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04404412/n04404412_20342.JPEG_RESAMPLED_1027c15dd111a04f.png,350,350,113.8,126,99,122.39999999999999,0,1,0
Data/CLS-LOC/train/n04442312/n04442312_17873.JPEG_RESAMPLED_779fba0adbce5689.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04443257/n04443257_20789.JPEG_RESAMPLED_759dc35ece0a3cb0.png,350,350,121.2,131,89,105.6,0,1,0
Data/CLS-LOC/train/n04443257/n04443257_31513.JPEG_RESAMPLED_35cc4bcd314bc6f1.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04443257/n04443257_4540.JPEG_RESAMPLED_2ca312163f8d3ef1.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04443257/n04443257_4540.JPEG_RESAMPLED_a4a9dd429b663013.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04456115/n04456115_29463.JPEG_RESAMPLED_338e6bef5ea91b9d.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04456115/n04456115_29463.JPEG_RESAMPLED_494d427fe3c58501.png,350,350,114.4,125,106,127.19999999999999,0,1,0
Data/CLS-LOC/train/n04456115/n04456115_29463.JPEG_RESAMPLED_fae6b7f9dc973798.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04456115/n04456115_29463.JPEG_RESAMPLED_ff15ff100189a368.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04461696/n04461696_6013.JPEG_RESAMPLED_fe28d2ac763c0c55.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04462240/n04462240_10487.JPEG_RESAMPLED_e02279c22029014a.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04462240/n04462240_1208.JPEG_RESAMPLED_85612abf16b29e12.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04462240/n04462240_7163.JPEG_RESAMPLED_fffd2781aa5571d.png,350,350,126.5,133,87,102.0,0,1,0
Data/CLS-LOC/train/n04462240/n04462240_9327.JPEG_RESAMPLED_7014f204114ca4ff.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04465501/n04465501_16643.JPEG_RESAMPLED_e5adbc7b475ecca0.png,350,350,111.6,123,104,124.8,0,1,0
Data/CLS-LOC/train/n04479046/n04479046_1793.JPEG_RESAMPLED_bc76b3bca75e4d32.png,350,350,110.0,119,113,132.0,0,1,0
Data/CLS-LOC/train/n04482393/n04482393_2344.JPEG_RESAMPLED_eaf90e2b8255dabe.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04486054/n04486054_9568.JPEG_RESAMPLED_64cd944ec1412fec.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04487394/n04487394_15972.JPEG_RESAMPLED_77208bae8e8365c5.png,350,350,118.7,128,93,111.6,0,1,0
Data/CLS-LOC/train/n04487394/n04487394_19509.JPEG_RESAMPLED_87fa2a81d988173c.png,350,350,106.4,123,107,139.2,0,1,0
Data/CLS-LOC/train/n04487394/n04487394_19509.JPEG_RESAMPLED_bc5c20af092a3e1d.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04487394/n04487394_9563.JPEG_RESAMPLED_55d13b5d2a790014.png,350,350,111.2,122,108,129.6,0,1,0
Data/CLS-LOC/train/n04487394/n04487394_9563.JPEG_RESAMPLED_73e0e4eccc323728.png,350,350,118.1,128,99,118.8,0,1,0
Data/CLS-LOC/train/n04487394/n04487394_9563.JPEG_RESAMPLED_d12349e82e15e41b.png,350,350,112.3,120,114,128.4,0,1,0
Data/CLS-LOC/train/n04487394/n04487394_9563.JPEG_RESAMPLED_d2f365531799f7ec.png,350,350,119.5,125,103,114.0,0,1,0
Data/CLS-LOC/train/n04501370/n04501370_1163.JPEG_RESAMPLED_681a83f60500bec.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04505470/n04505470_2297.JPEG_RESAMPLED_4e17c6d95fb48fc7.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04505470/n04505470_4139.JPEG_RESAMPLED_2e79382f6a5643ed.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04505470/n04505470_4139.JPEG_RESAMPLED_abaf5e791f6a5f07.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04505470/n04505470_510.JPEG_RESAMPLED_c576acf95377123d.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04507155/n04507155_23030.JPEG_RESAMPLED_bf7c9160b4b7c2f1.png,350,350,118.3,125,100,116.39999999999999,0,1,0
Data/CLS-LOC/train/n04509417/n04509417_5899.JPEG_RESAMPLED_6ca8b1164d506a54.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04509417/n04509417_5899.JPEG_RESAMPLED_e246a3d14dfe44d3.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04523525/n04523525_10414.JPEG_RESAMPLED_c23dfb6772fb7351.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04523525/n04523525_11965.JPEG_RESAMPLED_612aebd6968e6677.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04525305/n04525305_10275.JPEG_RESAMPLED_43aeff77ae661572.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04532106/n04532106_11009.JPEG_RESAMPLED_b84785dde25ede77.png,250,250,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04532670/n04532670_12213.JPEG_RESAMPLED_5ba874f5a897158.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04536866/n04536866_41470.JPEG_RESAMPLED_cd250f44275a87ea.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04540053/n04540053_13635.JPEG_RESAMPLED_3c44b593b1bcd5f6.png,350,350,113.4,122,109,127.19999999999999,0,1,0
Data/CLS-LOC/train/n04540053/n04540053_13635.JPEG_RESAMPLED_abfaca3292a732c4.png,350,350,126.2,131,97,105.6,0,1,0
Data/CLS-LOC/train/n04540053/n04540053_13635.JPEG_RESAMPLED_b3242c19c72895d7.png,350,350,123.5,133,89,102.0,0,1,0
Data/CLS-LOC/train/n04542943/n04542943_98.JPEG_RESAMPLED_dfc1da5e042a1261.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04548280/n04548280_14460.JPEG_RESAMPLED_a551c38d7a281e28.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04548280/n04548280_4198.JPEG_RESAMPLED_9c44553bbc22696a.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04548280/n04548280_8494.JPEG_RESAMPLED_e98db8a52578b127.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04548280/n04548280_8998.JPEG_RESAMPLED_caaeed5e128ee9dc.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04548280/n04548280_9294.JPEG_RESAMPLED_bd36b73c6c6f7756.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04548362/n04548362_27581.JPEG_RESAMPLED_536fad6d77e36d6e.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04550184/n04550184_67829.JPEG_RESAMPLED_57675d471d474bc8.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04554684/n04554684_6264.JPEG_RESAMPLED_cad7c65766de143f.png,350,350,111.1,122,109,130.79999999999998,0,1,0
Data/CLS-LOC/train/n04557648/n04557648_8188.JPEG_RESAMPLED_15b989042b2641b2.png,350,350,112.7,123,103,123.6,0,1,0
Data/CLS-LOC/train/n04579432/n04579432_156.JPEG_RESAMPLED_9453bc5e523154d8.png,350,350,107.8,118,114,134.4,0,1,0
Data/CLS-LOC/train/n04579432/n04579432_18467.JPEG_RESAMPLED_4570872e5358cf0e.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04579432/n04579432_18467.JPEG_RESAMPLED_56610e2bd051dcb2.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04591157/n04591157_1640.JPEG_RESAMPLED_171df9badef7e2c1.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04591157/n04591157_1640.JPEG_RESAMPLED_a287ebc9bdc3fdd3.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04591157/n04591157_1640.JPEG_RESAMPLED_a56ff264bf9122bb.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04591157/n04591157_7291.JPEG_RESAMPLED_99db33ef0a6eecc7.png,250,250,85.7,181,83,99.6,0,1,0
Data/CLS-LOC/train/n04596742/n04596742_10986.JPEG_RESAMPLED_936d6316f4338282.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04596742/n04596742_28607.JPEG_RESAMPLED_4513d1b87f2891cd.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04597913/n04597913_2672.JPEG_RESAMPLED_3e9647d261b785c9.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n04597913/n04597913_4387.JPEG_RESAMPLED_db3c5ed4e3cde44a.png,350,350,117.4,128,97,115.19999999999999,0,1,0
Data/CLS-LOC/train/n04597913/n04597913_4789.JPEG_RESAMPLED_2703adfde7f5f809.png,350,350,122.2,130,88,105.6,0,1,0
Data/CLS-LOC/train/n04613696/n04613696_112.JPEG_RESAMPLED_4cce18a14b641b2.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n04613696/n04613696_166.JPEG_RESAMPLED_d6226fe5d0a7dd1e.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n06359193/n06359193_6174.JPEG_RESAMPLED_269924a83ecf32d3.png,350,350,106.6,119,113,136.79999999999998,0,1,0
Data/CLS-LOC/train/n06596364/n06596364_16067.JPEG_RESAMPLED_559b3a9f014a33f0.png,250,250,75.0,-23,61,84.0,0,1,0
Data/CLS-LOC/train/n06596364/n06596364_17018.JPEG_RESAMPLED_525dac65682880a6.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n06596364/n06596364_17018.JPEG_RESAMPLED_a4c46fea5ddc0f15.png,350,350,116.9,127,101,121.19999999999999,0,1,0
Data/CLS-LOC/train/n06596364/n06596364_3165.JPEG_RESAMPLED_cc6d585174d175bf.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n06596364/n06596364_3165.JPEG_RESAMPLED_f386d2ec64d9472e.png,250,250,97.8,126,33,38.4,0,1,0
Data/CLS-LOC/train/n06785654/n06785654_15835.JPEG_RESAMPLED_cd2f34b5cc19795.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n06785654/n06785654_2956.JPEG_RESAMPLED_4f7ffacccd965e07.png,350,350,116.2,127,96,117.6,0,1,0
Data/CLS-LOC/train/n06785654/n06785654_3862.JPEG_RESAMPLED_58213da6923cfe9.png,350,350,122.3,131,87,104.39999999999999,0,1,0
Data/CLS-LOC/train/n06874185/n06874185_31665.JPEG_RESAMPLED_86e4a987ca8a3c28.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07248320/n07248320_16200.JPEG_RESAMPLED_46f5e96dacdaa6b0.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07248320/n07248320_16200.JPEG_RESAMPLED_c1d4794d8723e78a.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07583066/n07583066_6291.JPEG_RESAMPLED_f914343e3994a567.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07590611/n07590611_10068.JPEG_RESAMPLED_5f05b305f2de16c7.png,350,350,118.4,126,98,115.19999999999999,0,1,0
Data/CLS-LOC/train/n07590611/n07590611_10068.JPEG_RESAMPLED_8ba644c70fd343ca.png,350,350,118.3,125,104,116.39999999999999,0,1,0
Data/CLS-LOC/train/n07590611/n07590611_6939.JPEG_RESAMPLED_56d6d792e6a719eb.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07590611/n07590611_8380.JPEG_RESAMPLED_2a2169cf571bda4e.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07615774/n07615774_25818.JPEG_RESAMPLED_25c0a09ecd9c82bc.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07615774/n07615774_25818.JPEG_RESAMPLED_d98a593552abc58a.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07615774/n07615774_42628.JPEG_RESAMPLED_34f5ff5d44c8783c.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07615774/n07615774_42628.JPEG_RESAMPLED_47d0531a2f5910c5.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07615774/n07615774_42628.JPEG_RESAMPLED_4fc7681b52b4693a.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07615774/n07615774_42628.JPEG_RESAMPLED_7e6b9a1b719f2f7f.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07615774/n07615774_42628.JPEG_RESAMPLED_86ab527c58f77318.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07615774/n07615774_42628.JPEG_RESAMPLED_8b37764aa6f73568.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07615774/n07615774_42628.JPEG_RESAMPLED_9026604c63479036.png,350,350,114.8,125,102,122.39999999999999,0,1,0
Data/CLS-LOC/train/n07615774/n07615774_42628.JPEG_RESAMPLED_9d3da082a44dab30.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07615774/n07615774_42628.JPEG_RESAMPLED_c3a16b5b4ce60b6c.png,350,350,120.4,124,105,115.19999999999999,0,1,0
Data/CLS-LOC/train/n07615774/n07615774_42628.JPEG_RESAMPLED_f469000f92b29eaa.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n07695742/n07695742_2449.JPEG_RESAMPLED_65ee34a745b2009e.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07697537/n07697537_13404.JPEG_RESAMPLED_6e706913089edd0b.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07697537/n07697537_13404.JPEG_RESAMPLED_b30922f34110cb0b.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07697537/n07697537_1517.JPEG_RESAMPLED_73fdef90056db851.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07714571/n07714571_7537.JPEG_RESAMPLED_b7cc9f98c24185df.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07714990/n07714990_249.JPEG_RESAMPLED_d6860e0bc750ae4e.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07714990/n07714990_252.JPEG_RESAMPLED_891af6ce1060b5da.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07717410/n07717410_3829.JPEG_RESAMPLED_22c752c7a839a4c.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07717410/n07717410_3829.JPEG_RESAMPLED_6b9e643a5fe6b2.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07717410/n07717410_3829.JPEG_RESAMPLED_9318126b988b5915.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07718472/n07718472_18615.JPEG_RESAMPLED_95539a17f7a57dec.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07734744/n07734744_4322.JPEG_RESAMPLED_99f24fc0588df773.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07734744/n07734744_6665.JPEG_RESAMPLED_edc1bdcdfb48b7eb.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07753592/n07753592_7161.JPEG_RESAMPLED_89cd82ea6d9e5b74.png,350,350,124.5,131,89,102.0,0,1,0
Data/CLS-LOC/train/n07760859/n07760859_3671.JPEG_RESAMPLED_7c2e160e11061ab9.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07836838/n07836838_15864.JPEG_RESAMPLED_c59508c8e6d8fbcc.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n07873807/n07873807_8263.JPEG_RESAMPLED_f0833be1255556c2.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n09246464/n09246464_4106.JPEG_RESAMPLED_f56a92786c29ddfb.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n09468604/n09468604_5134.JPEG_RESAMPLED_e9a5ff78f8314e25.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n09835506/n09835506_15290.JPEG_RESAMPLED_4a4ab40b5c1a7956.png,350,350,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n09835506/n09835506_20478.JPEG_RESAMPLED_333d838ddd0a11fd.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n09835506/n09835506_3109.JPEG_RESAMPLED_6a8bdc6530fd5a3b.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n09835506/n09835506_3109.JPEG_RESAMPLED_70db281f3e40a254.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n09835506/n09835506_3109.JPEG_RESAMPLED_b67626f17ab4a37b.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n09835506/n09835506_3109.JPEG_RESAMPLED_ca0a639fc1a958e.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n09835506/n09835506_4257.JPEG_RESAMPLED_1782ba7ee613774c.png,350,350,121.1,131,88,106.8,0,1,0
Data/CLS-LOC/train/n09835506/n09835506_9679.JPEG_RESAMPLED_6564d9c3d11294d1.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n10148035/n10148035_2981.JPEG_RESAMPLED_5160d044b50a57f4.png,350,350,108.6,120,114,136.79999999999998,0,1,0
Data/CLS-LOC/train/n10148035/n10148035_2981.JPEG_RESAMPLED_8faae57c686aa1f8.png,350,350,123.2,130,91,105.6,0,1,0
Data/CLS-LOC/train/n10148035/n10148035_3590.JPEG_RESAMPLED_de168ab1d8cf7985.png,350,350,117.4,127,96,115.19999999999999,0,1,0
Data/CLS-LOC/train/n10148035/n10148035_5308.JPEG_RESAMPLED_c4d46ac03df6b7f.png,250,250,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n11879895/n11879895_2319.JPEG_RESAMPLED_600166f954706da2.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n11879895/n11879895_4482.JPEG_RESAMPLED_7465af08bcb62679.png,250,250,0.0,0,0,0.0,1,0,0
Data/CLS-LOC/train/n11879895/n11879895_4572.JPEG_RESAMPLED_9cc943b7aceb689a.png,350,350,112.5,123,105,126.0,0,1,0
Data/CLS-LOC/train/n11879895/n11879895_4572.JPEG_RESAMPLED_a69043e58e6859d3.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n11879895/n11879895_4572.JPEG_RESAMPLED_efee8f79301d48f6.png,350,350,0.0,0,0,0.0,0,0,1
Data/CLS-LOC/train/n12620546/n12620546_29595.JPEG_RESAMPLED_4f0e9a8e943c98f3.png,250,250,0.0,0,0,0.0,1,0,0
