path,top,left,width,height,zero,one,many
21--Festival/21_Festival_Festival_21_664.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_373.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_100.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_797.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_513.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_811.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_340.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_354.jpg,272.0,142.0,455.0,561.0,0,1,0
21--Festival/21_Festival_Festival_21_881.jpg,519.0,49.0,220.0,262.0,0,1,0
21--Festival/21_Festival_Festival_21_201.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_395.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_414.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_604.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_462.jpg,413.0,149.0,119.0,176.0,0,1,0
21--Festival/21_Festival_Festival_21_378.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_42.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_275.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_97.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_218.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_290.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_107.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_727.jpg,578.0,102.0,112.0,122.0,0,1,0
21--Festival/21_Festival_Festival_21_254.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_936.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_605.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_585.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_219.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_830.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_526.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_976.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_640.jpg,666.0,486.0,11.0,12.0,0,1,0
21--Festival/21_Festival_Festival_21_660.jpg,386.0,331.0,354.0,463.0,0,1,0
21--Festival/21_Festival_Festival_21_210.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_331.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_140.jpg,0.0,0.0,0.0,0.0,0,0,1
21--Festival/21_Festival_Festival_21_562.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_541.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_152.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_313.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_564.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_290.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_928.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_140.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_732.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_654.jpg,411.0,437.0,101.0,120.0,0,1,0
22--Picnic/22_Picnic_Picnic_22_308.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_933.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_36.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_208.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_354.jpg,473.0,323.0,51.0,52.0,0,1,0
22--Picnic/22_Picnic_Picnic_22_537.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_357.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_483.jpg,534.0,414.0,57.0,80.0,0,1,0
22--Picnic/22_Picnic_Picnic_22_561.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_10.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_688.jpg,646.0,6.0,166.0,221.0,0,1,0
22--Picnic/22_Picnic_Picnic_22_444.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_241.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_594.jpg,0.0,0.0,0.0,0.0,0,0,1
22--Picnic/22_Picnic_Picnic_22_310.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_640.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_854.jpg,292.0,144.0,294.0,368.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_271.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_812.jpg,476.0,141.0,114.0,135.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_122.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_514.jpg,646.0,52.0,54.0,92.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_302.jpg,297.0,629.0,309.0,374.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_708.jpg,397.0,41.0,31.0,47.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_823.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_243.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_328.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_599.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_25.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_232.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_500.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_10.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_801.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_167.jpg,362.0,184.0,102.0,102.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_65.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_223.jpg,474.0,350.0,82.0,114.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_817.jpg,658.0,23.0,170.0,346.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_91.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_777.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_259.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_364.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_665.jpg,346.0,180.0,180.0,180.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_60.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_571.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_461.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_485.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_607.jpg,238.0,313.0,184.0,217.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_802.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_459.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_561.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_880.jpg,189.0,114.0,72.0,136.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_511.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_450.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_543.jpg,384.0,482.0,319.0,381.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_43.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_197.jpg,437.0,84.0,168.0,201.0,0,1,0
23--Shoppers/23_Shoppers_Shoppers_23_294.jpg,0.0,0.0,0.0,0.0,0,0,1
23--Shoppers/23_Shoppers_Shoppers_23_22.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_268.jpg,481.0,449.0,143.0,153.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_703.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_633.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_372.jpg,288.0,138.0,82.0,92.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_329.jpg,870.0,200.0,128.0,176.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_405.jpg,321.0,378.0,63.0,84.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_887.jpg,615.0,538.0,82.0,91.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_702.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_67.jpg,488.0,214.0,66.0,82.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_254.jpg,174.0,104.0,68.0,96.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_264.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_281.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_95.jpg,526.0,202.0,80.0,112.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_691.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_890.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_129.jpg,345.0,318.0,96.0,144.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_315.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_824.jpg,210.0,154.0,408.0,580.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_1037.jpg,726.0,122.0,146.0,180.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_644.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_601.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_931.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_10.jpg,168.0,164.0,52.0,64.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_523.jpg,324.0,178.0,172.0,94.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_368.jpg,390.0,158.0,136.0,134.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_15.jpg,484.0,200.0,111.0,161.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_431.jpg,214.0,98.0,70.0,104.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_812.jpg,760.0,90.0,60.0,94.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_901.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_763.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_115.jpg,274.0,102.0,86.0,122.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_133.jpg,0.0,0.0,0.0,0.0,0,0,1
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_904.jpg,278.0,4.0,456.0,470.0,0,1,0
24--Soldier_Firing/24_Soldier_Firing_Soldier_Firing_24_540.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_734.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_467.jpg,768.0,55.0,33.0,55.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_563.jpg,227.0,61.0,48.0,68.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_527.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_640.jpg,440.0,12.0,240.0,334.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_463.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_1045.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_700.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_761.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_882.jpg,772.0,508.0,98.0,62.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_440.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_469.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_728.jpg,614.0,94.0,110.0,144.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_883.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_419.jpg,470.0,86.0,86.0,120.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_936.jpg,211.0,109.0,56.0,70.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_437.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_271.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_121.jpg,688.0,80.0,58.0,80.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_873.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_1026.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_912.jpg,333.0,268.0,31.0,43.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_1046.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_16.jpg,266.0,136.0,86.0,120.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_683.jpg,676.0,410.0,204.0,204.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_614.jpg,265.0,85.0,47.0,56.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_173.jpg,302.0,116.0,84.0,132.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_374.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_869.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_986.jpg,399.0,128.0,143.0,169.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_324.jpg,528.0,142.0,96.0,44.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_585.jpg,549.0,126.0,114.0,146.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_59.jpg,462.0,84.0,76.0,100.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_747.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_325.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_707.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_18.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_515.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_174.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_436.jpg,302.0,152.0,132.0,90.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_513.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_343.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_169.jpg,292.0,90.0,76.0,132.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_1029.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_9.jpg,720.0,140.0,58.0,168.0,0,1,0
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_679.jpg,0.0,0.0,0.0,0.0,0,0,1
25--Soldier_Patrol/25_Soldier_Patrol_Soldier_Patrol_25_993.jpg,186.0,48.0,110.0,170.0,0,1,0
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_750.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_336.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_567.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_764.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_719.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_85.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_942.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_64.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_886.jpg,686.0,100.0,54.0,74.0,0,1,0
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_307.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_710.jpg,281.0,421.0,603.0,746.0,0,1,0
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_520.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_262.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_529.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_259.jpg,406.0,348.0,130.0,153.0,0,1,0
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_204.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_1022.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_178.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_832.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_223.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_405.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_345.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_606.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_192.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_393.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_689.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_390.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_236.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_893.jpg,430.0,113.0,34.0,54.0,0,1,0
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_184.jpg,417.0,299.0,101.0,127.0,0,1,0
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_359.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_991.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_934.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_149.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_9.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_619.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_610.jpg,592.0,46.0,62.0,76.0,0,1,0
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_245.jpg,0.0,0.0,0.0,0.0,0,0,1
26--Soldier_Drilling/26_Soldier_Drilling_Soldiers_Drilling_26_31.jpg,0.0,0.0,0.0,0.0,0,0,1
27--Spa/27_Spa_Spa_27_420.jpg,56.0,324.0,306.0,212.0,0,1,0
27--Spa/27_Spa_Spa_27_212.jpg,252.0,84.0,466.0,256.0,0,1,0
27--Spa/27_Spa_Spa_27_360.jpg,162.0,260.0,318.0,218.0,0,1,0
27--Spa/27_Spa_Spa_27_691.jpg,366.0,182.0,200.0,210.0,0,1,0
27--Spa/27_Spa_Spa_27_728.jpg,192.0,122.0,682.0,446.0,0,1,0
27--Spa/27_Spa_Spa_27_782.jpg,406.0,170.0,86.0,114.0,0,1,0
27--Spa/27_Spa_Spa_27_329.jpg,449.0,87.0,349.0,434.0,0,1,0
27--Spa/27_Spa_Spa_27_121.jpg,0.0,0.0,0.0,0.0,0,0,1
27--Spa/27_Spa_Spa_27_168.jpg,0.0,0.0,0.0,0.0,0,0,1
27--Spa/27_Spa_Spa_27_851.jpg,0.0,0.0,0.0,0.0,0,0,1
27--Spa/27_Spa_Spa_27_656.jpg,0.0,0.0,0.0,0.0,0,0,1
27--Spa/27_Spa_Spa_27_716.jpg,0.0,0.0,0.0,0.0,0,0,1
27--Spa/27_Spa_Spa_27_157.jpg,246.0,42.0,260.0,120.0,0,1,0
27--Spa/27_Spa_Spa_27_393.jpg,542.0,138.0,348.0,380.0,0,1,0
27--Spa/27_Spa_Spa_27_225.jpg,553.0,407.0,36.0,33.0,0,1,0
27--Spa/27_Spa_Spa_27_768.jpg,0.0,0.0,0.0,0.0,0,0,1
27--Spa/27_Spa_Spa_27_38.jpg,510.0,204.0,188.0,248.0,0,1,0
27--Spa/27_Spa_Spa_27_512.jpg,364.0,644.0,89.0,89.0,0,1,0
27--Spa/27_Spa_Spa_27_486.jpg,0.0,0.0,0.0,0.0,0,0,1
27--Spa/27_Spa_Spa_27_322.jpg,38.0,196.0,442.0,328.0,0,1,0
27--Spa/27_Spa_Spa_27_109.jpg,0.0,0.0,0.0,0.0,0,0,1
28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_868.jpg,0.0,0.0,0.0,0.0,0,0,1
28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_590.jpg,0.0,0.0,0.0,0.0,0,0,1
28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_656.jpg,270.0,250.0,517.0,484.0,0,1,0
28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_989.jpg,0.0,0.0,0.0,0.0,0,0,1
28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_327.jpg,0.0,0.0,0.0,0.0,0,0,1
28--Sports_Fan/28_Sports_Fan_Sports_Fan_28_90.jpg,414.0,122.0,170.0,246.0,0,1,0
